title,alt_title,type,description,genre,author,artist,rate,image,released
Deitys Path through Ten Thousand Worlds,Deity’s Path through Ten Thousand Realms The Immortal remains of Ten Thousand Realms The Immortal remains of Ten Thousand Worlds 万界仙踪,Manhua,Sekte Dewa Tianyuan pernah menjadi sekte terkuat di Dashang master Ye Xingyun dan juga pemimpin Sekte Dewa Tianyuan Diejiu naik menjadi dewa dan meninggalkan sekte itu di tangan Yi Xingyun yang kultivasinya mengalami stagnasi karena kehilangan salah satu dari delapan lapisan,"Action, Adventure, Fantasy, Harem, Historical, Martial arts, Romance",Xueying,-,6.9,https://westmanga.fun/wp-content/uploads/2021/01/1610738794-8665-34287.jpg,-
Dekisokonai no Monster Trainer,できそこないの魔獣錬磨師〈モンスタートレーナー〉,Manga,Dalam dunia di mana setiap orang memiliki puncak rakasa sejak lahir hanya beberapa kenaikan pilih terlebih dahulu Trainers Rakasa Reyn Erhardt pelatih lendir yang terendah dari yang rendah peduli apaapa untuk status dan hanya terus rejimen pelatihan seharihari bersamasama dengan lendir pribadinya PemPem Di sekolah didominasi oleh monster sekuat naga mereka yang tidak bisa berharap untuk naik ke atas mengambil frustrasi mereka pada yang lemah dan Reyn dan PemPem membuat target yang mudah ,"Action, Fantasy, Seinen",Minami Takumi,-,7.2,https://westmanga.fun/wp-content/uploads/2017/02/thumbnail-twitter-209x300.jpg,-
Dekisokonai to Yobareta Moto Eiyuu wa Jikka kara Tsuihou sa Retanode Suki Katte ni Ikiru Koto ni Shita,"The Former Hero was Called as a Failure and Expelled From His Home, Decided to Live on His Own, 出来損ないと呼ばれた元英雄は、実家から追放されたので好き勝手に生きることにした",Manga,Jadi Gini berkisah tentang sang MC kita yang di cemooh oleh keluarga si MC dan dia di cabut kebangsawanannya lalu di usir dari keluarga dan tempat tinggal nya itu,"Action, Adventure, Comedy, Drama, Fantasy, Harem",Kosuke Moon,-,7.1,https://westmanga.fun/wp-content/uploads/2021/01/1610738939-6996-The-Former-Hero-was-Called-as-a-Failure-and-Expelled-From-His-Home-Decided-to-Live-on-His-Own-214x300.jpg,-
Dekoboko Majo no Oyako Jijou,"The Family Circumstances of the Unreliable Witch, でこぼこ魔女の親子事情",Manga,Seorang penyihir yang tinggal sendirian di hutan mengambil seorang anak 16 tahun kemudian dia tumbuh lebih besar dari yang diharapkan,"Comedy, Fantasy, Magic, Seinen, Slice of Life, Supernatural",Piroya,-,7.66,https://westmanga.fun/wp-content/uploads/2021/01/1610798369-1276-The-Family-Circumstances-of-the-Unreliable-Witch-211x300.jpg,-
Demon Blade Tibetan Front,"Conceal One’s Brilliance, Tibetan Front",Manhua,Pangeran membunuh ayahnya dan naik takhta dunia dalam kekacauan Untuk menyelamatkan manusia Xu Han seorang pengemis memberontak melawan organisasi pembunuh klan asura neraka menebas hantu dewa setan makhluk abadi dan menggulingkan tirani bersama temantemannya untuk mengembalikan dunia ke perdamaian,"Action, Martial arts",Sanfu Animation (三福动漫),-,7.0,https://westmanga.fun/wp-content/uploads/2023/04/Demon-Blade-Tibetan-Front-225x300.jpg,-
Demon Cage,"Chiếc Lồng Chứa Quỷ, Demon Prison, Demon's Cage, The Devil's Cage, Ác Ma Tù Lung, デーモンケージ～欲望に満ちた生存者たち～, 恶魔囚笼",Manhua,Ini adalah Game Underground tanpa perlindungan apa pun Tempat ini dipenuhi oleh sekelompok orang gila yang mengejar kekuasaan harta dan kehidupan Tokoh utama Qin Ran yang hampir mati memilih untuk memasukinya dengan tegas  demi kesempatan untuk hidup,"Action, Adventure, Drama, Sci fi, Seinen","Decadent Dragon, 阅文漫画",-,7.8,https://westmanga.fun/wp-content/uploads/2024/06/Demon-Cage.png,-
Demon Evolution,我，进化，恶魔,Manhua,Ang pejuang manusia terkuat di ambang kematian secara misterius telah melakukan perjalanan 60 tahun ke masa lalu dengan pedang bermata dua dari kekuatan iblis terkuat yang tersembunyi di dalam dirinya Satusatunya cara untuk menghindari nasib masa lalu adalah berevolusi Ang Jangan biarkan dirimu menjadi budak diambang batasmu bebaskan diri dan jadilah iblis yang berkuasa,"Action, Adventure, Demons, Fantasy, Reincarnation",黑鸟社,-,8.27,https://westmanga.fun/wp-content/uploads/2023/02/Demon-Evolution-222x300.jpg,-
Demon Keeper,"Demon Keeper, Tianyuan Raising Sorcerer, Tiānyuán Yǎng Yāorén, 天元养妖人",Manhua,Programmer pekerja keras Qin Jian meninggal secara tak terduga setelah bekerja selama beberapa hari Jiwanya menembus ke dalam Qin Jian pejabat daerah Kota Sanyuan dari Dinasti Tianyuan Dia memiliki kemampuan untuk mengenali iblis dengan mata Surgawi tetapi karena dia tidur dengan iblis sepanjang hari dia terkontaminasi dengan nafas mereka yang menyebabkan kesalahpahaman oleh pemburu iblis dan klan iblis menjadi iblis Iblis dosa iblis yang baik iblis cantik dll Pemula memulai perjalanan fantastisnya menjadi Penjaga Iblis,"Action, Adventure, Fantasy",-,-,7.0,https://westmanga.fun/wp-content/uploads/2022/12/Demon-Keeper.jpg,-
Demon King Cheat System,"Demon King's Cheating System, Mówáng Zuòbì Xìtǒng, The Demon King Cheat System, 魔王作弊系统",Manhua,"Suatu hari ruang bawah tanah yang tak terhitung jumlahnya tibatiba muncul di dunia dan manusia diantar ke era penjara Bos dari penjara bawah tanah peringkat jurang Adesalai dibunuh oleh pemain manusia menggunakan cara yang tercela Tidak mau dia bereinkarnasi menjadi pemain yang lemah dan tidak berguna juga secara tidak sengaja membuka sistem bos eksklusif menggunakan sistem untuk menaklukkan ruang bawah tanah dan menjadi kemampuan khusus master ruang bawah tanah ia memulai jalan balas dendamnya sendiri
Sistem Kecurangan Raja Iblis
Mowang Zuobi Xitong
Sistem Curang Raja Iblis","Action, Adventure, Drama, Fantasy, Harem, Shounen",-,-,7.5,https://westmanga.fun/wp-content/uploads/2022/06/Demon-King-Cheat-System-225x300.jpg,-
Demon King With Low Blood,,Manhua,Iblis terkuat bereinkarnasi menjadi mahasiswa yang sakit dan lemahUntuk mencari tahu penyebab kematian orang tua dan mendapatkan kembali tubuh iblisnya ia menjalankan bar dengan sekretaris wanita dan menaklukkan kekuatan jahat sambil mendapatkan uang untuk menyembuhkan penyakit,"Adventure, Fantasy, Harem, Manhua, Romance, Supernatural",Comic Culture / 漫客文化,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610796320-4982-2020-10-29_192001-214x300.jpg,-
Demon Lord Demon King,"Demon King (Son Yeongsik), 마왕 (손영식)",Manhwa,"Perang besar OrtodoksUnortodoks yang membelah dunia murim berakhir dengan kemenangan Kultus Demonic
Meski Kultus Demonic mendominasi pewaris Kultus Demonic dibunuh sebagai bagian dari rencana besar dan kakak dari sang pewaris kembali dari bayangan untuk membalaskan dendam
Putra sulung Kultus Demonic Hyuk Ryeonhwi adalah orang yang selamat dari Pulau Purple Cloud tempat yang dikenal sebagai tanah kematian Dia menyusup ke dalam fasilitas pelatihan tertinggi Kultus Demonic untuk mencari tahu rencana busuk musuh dan dia bertemu dengan master murim tersembunyi dari faksi ortodoks Bi Seol
Mereka berdua saling membantu dan menumbuhkan perasaan yang spesial seiring berjalannya waktu
Dengan ini dimulailah dominasi Hyuk Ryeonhwi orang yang nantinya akan dijuluki Raja Iblis","Action, Drama, Fantasy, Historical, Martial arts, Seinen",Park Joo-Yeon,-,8.36,https://westmanga.fun/wp-content/uploads/2024/07/Demon-Lord-Demon-King.jpg,-
Demon Lord 2099,"魔王2099, The Lord Of Immortals Blooming In The Abyss F.E. 2099",Manga,"raja iblis yang tertidur selama puluhan tahun pas bangun kaget semuanya jadi serba modern
begitulah kirakira yg gw tangkap dari ceritanya","Action, Adventure, Demons, Fantasy, Isekai, Sci fi, Supernatural","Murasaki Daigo, Kureta, Akashiro Kiiro",-,7.2,https://westmanga.fun/wp-content/uploads/2021/11/Demon-Lord-2099.jpg,-
Demon Lords Martial Arts Ascension,Demon Lord’s Martial Arts Ascension,Manhwa,Raja Iblis Itu Mereka biasa memanggilku di kehidupanku sebelumnya sebelum aku menjadi manusia,"Action, Adventure, Demons, Fantasy, Martial arts",-,-,8.3,https://westmanga.fun/wp-content/uploads/2022/11/Demon-Lords-Martial-Arts-Ascension-215x300.jpg,-
Demon Slaying For Eternity,"Wan Gu Tu Mo, Everlasting Demon Slaying, The Second Coming of the Demon Emperor, Wàn Gǔ Tú Mó, 万古屠魔",Manhua,Treated with disdain as the unwanted soninlaw Ye Fans destiny seemed sealed when his dantian was brutally shattered condemning him to a life of powerlessness But from this adversity he awakens memories of his past life where he was none other than the formidable Demon Emperor Now with the knowledge of his past grandeur spanning across all heavens and realms and standing among legends and great emperors the reborn Demon Emperor is determined to rise again With his unparalleled demonic powers Ye Fan is set to reshape the universe challenging those who once dared to belittle himOriginal Webcomic,"Action, Drama, Fantasy, Martial arts, Shounen",麒兴动漫,-,7.0,https://westmanga.fun/wp-content/uploads/2023/11/Demon-Slaying-For-Eternity.jpg,-
Demon Spirit Seed Manual,"Fairy Seed Handbook, Yao Jing Zhong Zhi Shou Ce, DSSM, 妖精种植手册",Manhua,Seorang Otaku yang telah kabur dari rumah ayahnya sedang berencana untuk pergi ke jepang tapi disaat akan memasuki pintu bandara dia tibatiba terperangkap dalam dunia lain Dia mengira bahwa dia adalah seorang yang terpilih Namun kenyataannya Setelah mengetahui kenyataannya itu dia hanya bisa pasrah dan hidup sebagai tukang kebun di Akademi Shen Yue yang terkenal akan Sihir dan Duo Qinya,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Isekai, Romance, Seinen",DAZUI,-,6.22,https://westmanga.fun/wp-content/uploads/2021/01/1610734419-5559-.jpg,-
Demon Tune,,Manga,In Wizard City an encounter between a ninja and a fairy begins a new legend Bloody fights demons and fantasy creatures are just some of the things that await our two protagonists A new and fantastic adventure begins,"Action, Fantasy, Shounen",Yuuki Kodama,-,7.0,https://westmanga.fun/wp-content/uploads/2023/04/Demon-Tune-191x300.jpg,-
Demon X Angel Cant Get Along,"Demon X Angel Can't Get Along!, 恶魔X天使 不能友好相处",Manhua,Iblis dan malaikat adalah dua ras yang berlawanan Seiring dengan perubahan waktu mereka lelah berkelahi Untuk hidup berdampingan dengan damai mereka memutuskan untuk memulai rencana pernikahan Rencana tersebut memiliki periode observasi satu tahun Jika iblis dan malaikat masih belum bisa rukun pernikahan akan dibatalkan Akibatnya Jiacheng iblis dan Yu Shanshan malaikat untungnya dipilih oleh lotere sebagai pasangan pernikahan dan memulai kehidupan kohabitasi yang bahagia dengan tujuan perceraian ,"Comedy, Fantasy, Romance, Shoujo, Supernatural",Filo Cat,Filo Cat,6.8,https://westmanga.fun/wp-content/uploads/2021/07/Demon-X-Ange-226x300.jpg,2020
DemonSlaying Chronicles,,Manhua,"Berdasarkan kisah Journey to the West Perjalanan ke barat  Sun Gokong dan biksu Tong mencari kitab suci The DemonSlaying Chronicles adalah menceritakan kembali kisah tersebut membayangkan mereka sebagai pembunuh iblis yang berdedikasi bukan peziarah untuk kitab suci Penulis menafsirkan cerita dimana empat protagonis utama berjuang bebas untuk keadilan tidak takut pada kekuasaan dan status dan tidak melakukannya untuk kebaikan yang lebih besar
Dari White Bone Spirit Sea Spirit NineHeaded Beast Azure Lion White Elephant Great Peng hingga pertempuran hidup dan mati dengan HundredEyed Demon Lord semua itu dilakukan demi keadilan dan bukan sebagai cobaan dan kesengsaraan dalam cara memperoleh kitab suci Perbedaan yang jelas antara menjadi peziarah dan pembunuhan iblis dibuat di mana yang pertama adalah untuk kebaikan yang lebih besar yang tidak berwujud sedangkan yang terakhir lebih mudah untuk dipahami Di antara keduanya empat memilih yang terakhir dan mengutip apa yang Jiang Liuer katakan kepada Sang Buddha Saya hanyalah seorang biksu sederhana dan jalan kita tidak sama","Action, Fantasy, Historical",-,-,7.0,https://westmanga.fun/wp-content/uploads/2022/04/Demon-Slaying-Chronicles-225x300.jpg,-
Demonic Housekeeper,"Demonic Housekeeper, 宅妖记",Manhua,Tokoh utama kita bangun dan menemukan dirinya di dunia lain Namun alihalih kemampuan atau senjata khusus seluruh rumahnya telah diteleportasikan dengannya Sekarang ikuti perjalanannya mencoba untuk bertahan hidup dengan tetangga iblis barunya,"Action, Adventure, Comedy, Drama, Fantasy, Supernatural",Shan Shui,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610729303-5788-28424-200x300.jpg,-
Demonic Master of Mount Kunlun,"崑崙魔俠, 곤륜마협",Manhwa,"Iblis Surgawi Sejati menjabat sebagai pemimpin muda Sekte Setan selama 100 tahun karena ayahnya pemimpin Sekte itu berumur panjang
Namun setelah mewarisi posisi Pemimpin Kultus yang tidak dia inginkan dia meninggal hanya dalam satu tahun
Tetapi ketika dia bangun dia sekarang masih bayi
Dia ditinggalkan di pinggir jalan tetapi dia dijemput oleh seorang Taois dari Kunlun sebuah sekte milik faksi keadilan
Saat itulah ia menjadi Jung Gwang murid termuda dari Jeong Jabae
Saat dia meninggal karena sebab alami dia tidak memiliki dendam
Dia lebih ingin tahu tentang kehidupan dengan hubungan yang hangat di antara orangorang daripada yang berdarah
Dia tidak bisa menikmati kehidupan sebelumnya karena dia sibuk membersihkan kekacauan ayahnya jadi bukankah dia harus hidup untuk dirinya sendiri kali ini
Tapi dia sekarang anakanak Setelah memasuki Kunlun dia setidaknya harus memastikan dia tidak akan menyesal sebelum saatsaat terakhir
Di bawah pengaruhnya Kunlun secara bertahap berubah
Taoisme Itu bukan urusanku
Cara iblis Aku sedikit muak
Kisah kehidupan yang bergejolak di Murim dari Iblis Surgawi Sejati yang terlahir kembali","Action, Drama, Fantasy, Historical, Martial arts, Shounen","Geulbyeol Jali, Heron Nest",Wooyoo Saseon,7.0,https://westmanga.fun/wp-content/uploads/2022/10/Demonic-Master-of-Mount-Kunlun-220x300.jpg,-
Demonic Sect Imposter,It's Hard to Mix in With the Demons,Manhua,Qin Yao seorang murid dari sekte abadi terluka parah dan pingsan selama misi Ketika dia bangun dia menemukan bahwa dia disalahartikan sebagai murid dari sekte iblis dan diselamatkan Untuk bertahan hidup Qin Yao harus menyamar sebagai murid iblis dan diamdiam mencari cara untuk melarikan diri kembali ke sekte abadi Namun klan iblis tidak mudah bergaul,"Action, Adventure, Comedy, Fantasy, Martial arts",Mo Quan,-,7.0,https://westmanga.fun/wp-content/uploads/2022/11/Demonic-Sect-Imposter-225x300.jpg,-
Demons Crest,デモンズ・クレスト,Manga,"Pada tahun 2031 siswa sekolah dasar Yuma Ashihara berpartisipasi dalam tes beta VRMMORPG fulldive pertama di dunia yang disebut Actual Magic Namun kehilangan kesadaran saat bermain dan bangun di dunia di mana permainan dan kenyataan telah bergabung 
Sebuah Death Game kemudian terungkap dalam Mixed Reality yang harus mereka hadapi","Action, Adventure, Fantasy, Game, School life, Sci fi, Shounen",Rei Kawahara,Hykecomic,8.3,https://westmanga.fun/wp-content/uploads/2022/11/Demons-Crest.jpg,-
Denonbu,電音部コミカライズ Denonbu,Manga,"Ini adalah kisah gadisgadis yang menghabiskan seluruh masa muda mereka
Reina telah dipindahkan dari Hokkaido ke Tokyo Apa yang ingin dia lakukan di Tokyo  yaitu menjadi DJ di Denonbu Rena memimpikan setiap hari di Denonbu kerinduannya tapi di tempat tujuan transfernya SMA Denonbu Denonbu sepertinya tidak populer Gadisgadis akan memiliki pertempuran DJ di Tokyo dalam waktu dekat Sebuah cerita diputar oleh musik akan segera dimulai","Music, Slice of Life",Kuji Masamune,Haruse Hiroki,8.25,https://westmanga.fun/wp-content/uploads/2022/02/bb6f3baa5a72b1d8d1dc0a462d0de6fa-212x300.jpg,2021
Descent of the Predecessor,"Descent of the Whole Body, 전신의 강림",Manhwa,Mitos dan legenda yang disegel telah kembali menjadi kenyataan Dunia di mana semua dewa dan naga dilepaskan dan setan dan setan masuk kembali kebangkitan manusia munculnya seorang pahlawan Era baru mitologi telah dimulai Kisah ini adalah narasi tentang perang dan cinta para pahlawan yang hidup di zaman baru mitos atau mungkin mitos baru,"Action, Drama, Fantasy, Shounen",HT Studio,-,7.0,https://westmanga.fun/wp-content/uploads/2023/05/Descent-of-the-Predecessor.jpg,-
Despite Coming From The Abyss I Will Save Humanity,来自深渊的我今天也要拯救人类 ; Láizì Shēnyuān De Wǒ Jīntiān Yěyào Zhěngjiù Rénlèi ; Laizi Shenyuan De Wo Jintian Yeyao Zhengjiu Renlei ; I Who Came From Hell Also Want Save,Manhua,"Abyssals mewakili kehancuran murni Mereka memiliki kekuatan yang tak tertandingi dan mengikuti naluri mereka untuk menghapus semua kehidupan dari dunia Namun suatu hari seorang pengkhianat muncul di antara mereka Silvija seorang gadis yang tidak tahu apaapa terbangun di medan perang dan mengetahui bahwa dia adalah Twilight Abyssal yang dibenci manusia Setelah lolos dari berbagai pengejaran Silvija diadopsi oleh keluarga Ilia dan secara bertahap membentuk keyakinannya
Dia akan menyelamatkan umat manusia menggunakan tubuh Abyssal Dia akan melindungi kebaikan dan kehangatan yang dia terima
Namun sepertinya Will of the Abyssals tidak berniat untuk mengalah padanya
Nona Silvija saatnya untuk menunjukkan kekuatanmu
Eh tapi aku belum menyelesaikan kekuranganku Masih Chad seperti biasa
PS Protagonisnya lajang Jangan ragu untuk menggodanya ","Action, Adventure, Comedy, Drama, Fantasy, Mystery, Romance, Supernatural",Melon Bread Comics - 一簇西语 - 漫诗居士,-,7.0,https://westmanga.fun/wp-content/uploads/2022/10/Despite-Coming-From-The-Abyss-I-Will-Save-Humanity-225x300.jpg,-
Destiny Unchain Online,Destiny Unchain Online 〜吸血鬼少女となって、やがて『赤の魔王』と呼ばれるようになりました〜,Manga,Mitsuki kou seorang gamer dengan skill hebat yang memiliki nama lain yaitu pemburu kepala Cream Berpartisipasi dalam sebuah game baru Destiny Unchain Online yang dibuat oleh ayahnya sebagai tester perangkat game baru tetapi segera setelah dimulai karena sebuah bug ia menjadi gadis vampir Ketika ia bertemu dengan temanteman yang baik pada saat itulah ia akan mulai menyelesaikan game sebuah cerita tentang seorang gamer terbaik yang segala sesuatunya berubah sudah di mulai,"Action, Adventure, Fantasy, Game, Gender Bender, Magic, Shounen, Vampire",Resn,Yachimoto,7.0,https://westmanga.fun/wp-content/uploads/2022/08/Destiny-Unchain-Online-209x300.jpg,-
Detective VLOG,探灵VLOG,Manhua,Rong Xiaoqiang adalah fotografer tim vlog yang berspesialisasi dalam pengambilan gambar acara berhantu Tim selalu melakukan tipu muslihat melalui penipuan Namun dia mendapatkan mesin DV yang dapat mengambil gambar hantu dan apa yang ditangkap di jendela bidik berbahaya dan berbahaya yang tidak dapat dibayangkan oleh orang biasa,"Horror, Mystery, Sci fi","Xianman Wenhua, 菠萝陈",Xianman Wenhua,8.5,https://westmanga.fun/wp-content/uploads/2021/06/DV.jpg,2020
Devil Immortal Cultivator,,Manhua,Surga Lautan awan tebal langit tidak terbatas Semua makhluk hidup siapa yang tidak menginginkannya Surga adalah ilusi dan tidak ada yang bisa mengintipnya Siapa yang tidak ingin hidup abadi  Sahabat yang berduka atas kehidupan ketiga dan kehidupan ketujuh jalan yang benar dan keluhan ajaran iblis selama ribuan tahun Satu orang satu pedang kuno bagaimana ia akan menghadapi seluruh dunia ,"Action, Fantasy, Historical, Manhua",-,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610784445-9091-cover-212x300.jpg,-
Devil May Cry 5 Visions of V,Devil May Cry 5 -Visions of V-,Manga,SpinOff Devil May Cry 5 dengan sudut pandang dari V,"Action, Adventure, Drama, Fantasy, Shounen, Supernatural",Ogata Tomio,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610793709-9551-35287-211x300.jpg,-
Devil Returns To School Days,"악의 등교, Evil school, School of Evil",Manhwa,Nilai bagus penampilan tampan kemampuan bertarung di atas ratarata dan sedikit jiwa keadilan Di malam menjelang kelulusannya Kim Hyunsung didorong jatuh dari atap dan berakhir dalam kondisi vegetatif Tidak bisa mati hanya dengan pendengaran dan kesadarannya yang masih hidup dia menghabiskan sepuluh tahun selanjutnya di neraka hingga dia mendadak kembali ke hari pembullyan itu dimulai,"Action, Fantasy, School life",The Geek,-,7.0,https://westmanga.fun/wp-content/uploads/2023/04/Devil-Returns-To-School-Days.jpg,-
Devils Advent,,Manhua,Di dunia ini ada legenda yang telah ada selama bertahuntahun Suatu hari raja iblis akan muncul di dunia dan di bawah komandonya tujuh iblis yang menakutkan akan melepaskan kegelapan dan keputusasaan ke dunia,"Action, Fantasy",-,-,6.6,https://westmanga.fun/wp-content/uploads/2022/10/devad220822-207x300.png,-
DevilUp,,Manhwa,Silas Reinheart terbangun di alam baka dan menghadapi konsekuensi dari katakatanya yang sekarat Dia telah mengutuk para dewa dan menyalahkan mereka atas kengerian yang melanda desanya Dan sekarang Silas menemukan dirinya di neraka ditakdirkan untuk binasa selamanya Tapi ketika iblis menawarkan Silas kesepakatan nasibnya berubah Dia bisa kembali ke dunia dan mengumpulkan jiwajiwa sebagai bibit iblis tetapi jika Silas menolak iblis akan menyiksa jiwa orang yang dicintainya untuk selamalamanya,"Action, Fantasy, Romance",-,-,7.0,https://westmanga.fun/wp-content/uploads/2022/07/DevilUp-225x300.jpg,-
Devious Son Of Heaven,"Chu Xiu, yang berasal dari Planet Biru, menyeberang ke benua selestial seratus tahun yang lalu, mengaktifkan Sistem Penjahat yang ditakdirkan Surgawi, memenggal kepala putra dan putri suci yang tak terhitung jumlahnya dari tanah suci, dan membunuh jalannya menuju tak terkalahkan di antara rekan-rekannya. Pada akhirnya, dia dikelilingi oleh generasi tertua dan mati karena penghancuran diri, dan terlahir kembali sebagai murid tertua dari Puncak Yunxia di Tanah Suci Tai Su. Kali ini, dia memutuskan untuk “menjalaninya” dan mengembangkannya secara diam-diam. Bagaimana kalau menetapkan tujuan kecil dulu, menjadi anak orang suci yang dikagumi semua orang?",Manhua,Chu Xiu yang berasal dari Planet Biru menyeberang ke benua selestial seratus tahun yang lalu mengaktifkan Sistem Penjahat yang ditakdirkan Surgawi memenggal kepala putra dan putri suci yang tak terhitung jumlahnya dari tanah suci dan membunuh jalannya menuju tak terkalahkan di antara rekanrekannya Pada akhirnya dia dikelilingi oleh generasi tertua dan mati karena penghancuran diri dan terlahir kembali sebagai murid tertua dari Puncak Yunxia di Tanah Suci Tai Su Kali ini dia memutuskan untuk menjalaninya dan mengembangkannya secara diamdiam Bagaimana kalau menetapkan tujuan kecil dulu menjadi anak orang suci yang dikagumi semua orang,"Action, Drama, Fantasy, Historical, Martial arts, Shounen",番茄小说,-,7.0,https://westmanga.fun/wp-content/uploads/2023/08/Devious-Son-Of-Heaven.jpg,-
DHM Dungeon Harem Master,DHM - Dungeon + Harem + Master ダンジョン＋ハーレム＋マスター,Manga,Nilai sejati manusia adalah untuk menghibur keindahan dunia Dipanggil di dunia berbeda yang disebut Romless mahasiswa Simon Claud atau Shimon Kurando bertujuan tentang wanita harta karun dan petualangan yang berjalan di sekitar labirin gurun atau kota Nona muda ksatria putri gadis buas elf atau pembunuh wanita aku akan mendapatkan semuanya Fantasi gelap paling absurd kini terungkap Pria harus bertualang sampai mati,"Action, Adventure, Drama, Ecchi, Fantasy, Harem, Isekai, Mature, Monsters, Psychological, Seinen",MISHIMA Chihiro,Choujirou,7.5,https://westmanga.fun/wp-content/uploads/2018/10/i337746.jpg,-
Diamond Indestructible Stronghold Master,"Diamond Indestructible Stronghold Master, Indestructible Master of the Fortress, Jīn Gāng Bù Huài Dà Zhài Zhǔ, 金刚不坏大寨主",Manhua,Aku adalah seorang Player metaverse Martial arts tapi secara tak terduga aku bereinkarnasi sebagai NPC di dalam game Aku tidak hanya menyimpan ingatanku dari kehidupanku sebelumnya tapi aku juga menjadi NPC antagonis yang sangat kuat Anehnya sama seperti para player aku bisa melawan monster naik level dan mengumpulkan hadiah Dalam kehidupan ini aku akan menjadi raja peniru yang hebat,"Action, Adventure, Drama, Fantasy, Harem, Martial arts, Shounen",Mo Tong She,-,7.0,https://westmanga.fun/wp-content/uploads/2023/09/Diamond-Indestructible-Stronghold-Master-210x300.jpg,-
Diana Is a Strange Mermaid,"Diana es una extraña sirena, Hagure Ningyou no Diana, はぐれ人魚のディアナ",Manga,"Pada jaman dahulu di suatu kerajaan seekor Putri Duyung dibawa ke Kastil kerajaan Putri Duyung langka ini dengan kaki terbelah dua akan dipersembahkan kepada raja kerajaan tetangga Akan tetapi ketika Pangeran melihat Putri Duyung dia berkata Maukah kau menjadi Ratuku
Dan dimulailah kehidupan bersama mereka yang tidak terduga Apakah yang terjadi dengan cinta mereka","Comedy, Fantasy, Romance",Suama (II),-,7.0,https://westmanga.fun/wp-content/uploads/2023/02/Diana-Is-a-Strange-Mermaid-212x300.jpg,-
Diasporaiser,"Diasuporeizā, ディアスポレイザー",Manga,Di Bumi yang penuh dengan alien jahat seorang anak lakilaki misterius dan seorang lelaki tua yang galak bertemu dalam takdir yang aneh Di alam semesta di mana sihir berkuasa sebagai bentuk utama kekuatan militer petualangan epik mereka dimulai,"Action, Adventure, Sci fi, Shounen",NUKUI Ondori,-,7.0,https://westmanga.fun/wp-content/uploads/2023/10/Diasporaiser.jpg,-
Die Please,"Die, Please!, Please, Die!, I Hope You Die, 부탁이니 죽어주라",Manhwa,Aku hanya ingin mengatakan apa yang kurasakan Mina sudah berencana untuk memberitahu Yeomyung bahwa dia menyukainya Tapi setiap kali dia ingin menyatakan perasaannya sesuatu pasti terjadi untuk menggagalkan rencananya Namun ternyata Yeomyung dan Youngwoong sahabatnya sebenarnya berencana untuk membunuhnya tapi kenapa,"Comedy, Fantasy, Romance, School life, Shoujo",Euntae,Euntae,8.0,https://westmanga.fun/wp-content/uploads/2021/11/i351752.jpg,2020
Different Kings,Another Emperor Reborn,Manhua,Reiki adalah kebangkitan seluruh dunia ditutupi oleh aura yang kuat dan makhlukmakhluk di bumi dipengaruhi oleh ini Manusia mulai sadar memiliki kekuatan yang lebih kuat dan makhluk selain manusia juga berevolusi dengan cepat di bawah pengaruh Aura Beberapa ras kuat dan misterius telah diamdiam muncul Legenda mengatakan bahwa kekuatan itu tetap  keluarga kerajaan di dunia lain Secara kebetulan jiwa pangeran kerajaan dunia lain memasuki tubuh pemuda manusia biasa Huang Shang dan kisah hegemoni berdarah dan lucu dimulai,"Action, Adventure, Comedy, Manhua, Martial arts, Reincarnation, School",Bird of paradise,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610773885-7539-Another-Emperor-Reborn-225x300.jpg,-
Disaster Shelter,"Abnormal Detective, Disaster Distressed Refuge",Manhua,Wen Xi adalah seorang detektif biasa tapi luar biasa Setelah bangun dari rumah sakit tangan kanannya terhubung ke ruang misterius bernama Disaster Shelter Wen Xi menemukan bahwa dia bisa mendapatkan kemampuan makhluk yang dipenjara di luar angkasa  Untuk mendapatkan lebih banyak kemampuan Wen Wen memulai perjalanan menangkap monster dan juga memasuki dunia nyata yang berbahaya,"Action, Adventure, Fantasy, Horror, Martial arts",幻梦猎人,漫喵,7.0,https://westmanga.fun/wp-content/uploads/2023/03/Disaster-Shelter-218x300.jpg,-
