title,alt_title,type,description,genre,author,artist,rate,image,released
The Cursed Strongest Player Dominates Again in This Life,-,Manga,"Di dunia yang dihuni oleh berbagai ras seperti manusia malaikat iblis dan makhluk buas terjadi perebutan kekuasaan Ancaman besar dari Raja Iblis Sada membuat dunia dilanda kekacauan Dalam latar tersebut ada sebuah game VR populer bernama Shink Henkyo Zen Nose seorang pemain setia berhasil menjadi satusatunya pemain di antara jutaan lainnya yang berhasil mengalahkan Raja Iblis Sada Namun sesaat setelah kemenangannya Zen diselimuti cahaya yang keluar dari monitor dan tersedot ke dalam dunia game Anehnya di dunia game tersebut dia muncul dalam wujud Raja Iblis Sada yang telah dia kalahkan 

 Post Views 35","Action, Fantasy, Game, Isekai",Jushi Hayashi,-,7.8,https://komikcast.cz/wp-content/uploads/2024/06/cursed.jpg?w=225&q=50,2024
I’ll Retire After Saving the World,"I Will Save the World And Then Retire, 세상만 구하고 은퇴하겠습니다",Manhwa,"Tahun 2044
Saat sebelum ledakan global dungeon  akhir dunia Dan
ketika aku membuka mataku lagi itu adalah dua puluh tahun sebelum akhir Aku Woo Hwijae
harus menghentikan kiamat untuk mengamankan rencana pensiunku

 Post Views 45","Action, Adventure, Fantasy, Martial Arts, Seinen, Tragedy","Millem & Salam (Author), Son & Studio Dam (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2024/06/ist6324532432-e1718861454766.jpg?w=225&q=50,2024
Estio,에스티오,Manhwa,"Apakah kau orang yang memanggilku Seekor binatang berbulu hitam menatapnya dengan mata kuning menyala Tidak apaapa tidak akan sakit lagi Kau akan baikbaik saja
Estio lahir sebagai putra bungsu seorang petani tetapi semua orang membencinya Dia adalah seorang anak yang bisa membaca hati manusia dan hewan Dan
Anak terkutuk
Dia akhirnya berusia 19 tahun dan sekarang saatnya untuk upacara kedewasaan Sekarang dimulai perjalanan estio untuk menemukan kebahagiaan

 Post Views 43","Action, Fantasy, Supernatural",,-,7.0,https://komikcast.cz/wp-content/uploads/2022/01/esth010122.png?w=225&q=50,2022
The Congressman Gives Me Good News!,"의원님이 보우하사, The Congressman Sends My Condolences",Manhwa,"Aku Gu Youngjin anggota DPR yang menjabat selama 6 periode Puncak Korea harapan politik Suatu hari di tahun 2008 Aku bunuh diri saat sedang diselidiki oleh KPK karena pengkhianatan dari rekan dekatku sendiri Dan tempat ini dimana aku membuka mataku Seoul 10 tahun yang lalu Ketika aku menjadi hantu tidak ada yang bisa melihat ataupun mendengar suaraku Kecuali satu orang saja Cha Jaerim seorang PNS level 9 berusia 25 tahun Dia berada di lingkungan yang buruk tanpa uang atau dukungan tetapi mata itu semangat itu Aku menyukainya Aku akan menjadikannya sebagai partnerku Gu Youngjin apa pun yang terjadi Kau harus terjun ke dunia politik Dan demi balas dendamku juga Permainan kombinasi antara Gu Youngjin hantu politik tingkat 9 yang mempunyai informasi masa depan dan Cha Jaerim seorang pria muda yang tidak tahu banyak tentang politik 

 Post Views 26","Drama, Shounen, Slice of Life, Supernatural","Kim Hyunbin, Raeyu",-,7.0,https://komikcast.cz/wp-content/uploads/2024/05/news.jpg?w=225&q=50,2024
The Demon King Who Lost His Job,失业魔王,Manhua,"Kisah perjalanan Merlin Mantan Raja iblis Kesombongan dan Alice Mantan Pahlawan manusia
Takdir mempertemukan mereka dalam medan perang Alice yang berusaha membunuh Merlin Lucifer III bersama pasukan Vatikan telah dikalahkan
Alice yang telah gagal dalam perang salib melawan Merlin diberhentikan sebagai Pahlawan dan berakhir dengan banyak hutang
Merlin yang kebetulan juga diberhentikan sebagai Raja iblis berniat mengunjungi dunia manusia untuk bersantai di sana
Keduanya berangkat bersama karena lokasi tujuan mereka sama dan awalnya mereka tidak ada niatan untuk menjalani hidup bersamasama namun takdir berkata lain mereka berdua berakhir menjadi Petualang karena tidak punya pekerjaan
Nantikan perjalanan Alice dan Merlin sebagai petualang yang menghadapi banyak bahaya

 Post Views 137","Action, Adventure, Comedy, Fantasy, Romance","Ye Wu, Tang Li Shui",-,8.0,https://komikcast.cz/wp-content/uploads/2020/11/39464v2-e1606904853356.jpg?w=225&q=50,2018
The City’s Strongest God of War,"Dushi Zui Qiang Zhanshen, Dūshì Zuì Qiáng Zhànshén, The City's Strongest God of War, The Strongest God of War in the City, 都市最强战神",Manhua,"Ning Bei menderita pemberontakan keluarga ketika dia masih kecil dan melarikan diri ke perbatasan utara sendirian Selama tiga belas tahun dia mengasah dirinya sebagai dewa perang yang tak terkalahkan di perbatasan utara dan melindungi negara asalnya dengan pedang raja utara Suatu hari Ning Bei kembali ke kota asalnya mengahadapi cinta dan kebencian dimasa lalu Maka dimulailah jalannya untuk membalas dendam

 Post Views 52","Action, Drama, Fantasy, Martial Arts, Shounen",大行道动漫,-,7.0,https://komikcast.cz/wp-content/uploads/2023/07/The-Citys-Strongest-God-of-War.jpg?w=225&q=50,2023
The Girl From Random Chatting!,랜덤채팅의 그녀!,Manhwa,"Joonwoo membenci sekolah dan kesulitan berteman Satusatunya saat dia bahagia adalah ketika dia berbicara dengan orang asing di aplikasi Obrolan Acak

 Post Views 67","Action, Drama, Romance, School Life, Shounen",PARK Eunhyuk,-,8.0,https://komikcast.cz/wp-content/uploads/2020/08/31392-e1596820809317.jpg?w=225&q=50,2017
My Disciple Became The Great Demon Empress?!,"After Opening My Eyes, My Disciples Became the Great Villainous Empresses?!, Zhēng Yǎn Hòu, Wǒ De Dìzǐ Chéngle Nǚdì Dà Mó Tóu?!, 睁眼后，我的弟子成了女帝大魔头？！",Manhua,"Setelah bertahuntahun mengasingkan diri tingkat kultivasi Ye Shen meningkat pesat kekuatannya melonjak dan tubuh fisiknya menjadi abadi Namun Saat dia keluar dari gerbang gunung dia benarbenar tercengang Murid Pertama Permaisuri dari Sekte Iblis memimpin jutaan penggarap iblis dan akan mengadakan upacara pengorbanan Murid Kedua Pembunuh Haus Darah yang terkenal Selama Anda memberinya uang dia akan menerima misinya Tangannya berlumuran darah Murid Ketiga The Poison Supreme dengan sejumput tangannya dia bisa mengendalikan ribuan boneka Ye Shen yang telah mengasingkan diri selama ratusan tahun juga terkejut saat mengetahui bahwa namanya telah menyebar ke seluruh benua dan dia telah menjadi nenek moyang kejahatan besar yang membuat manusia dan dewa gemetar ketakutan

 Post Views 51","Action, Drama, Fantasy, Harem, Martial Arts, Shounen",兔窝工作室,-,7.1,https://komikcast.cz/wp-content/uploads/2024/02/My-Disciple.jpg?w=225&q=50,2024
Horobi no Kuni no Seifukusha – Maou wa Sekai wo Seifuku suru you desu,亡びの国の征服者～魔王は世界を征服するようです～,Manga,"Seorang anak lakilaki bernama Yuri meninggal tanpa mengetahui cinta keluarganya dan terlahir kembali di dunia lain Orang tua baru Yuri sangat mencintainya tetapi negara tempat dia tinggal berada di ambang kehancuran karena invasi kemanusiaan lain Kematian pamannya pemimpin para ksatria membawa Yuri dan keluarganya ke ambang perang

 Post Views 26","Action, Fantasy, Shounen","FUDE Oruka (Author), SABIKU Muramasa (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/hnkns020422.jpg?w=225&q=50,2022
Kesa Mo Yuraretemasu,"They Are Still Being Shaken This Morning, 今朝も揺られてます, Kesa Mo Yuraretemasu",Manga,"Ini adalah kisah seorang anak lakilaki yang diamdiam jatuh cinta dengan seorang gadis mereka berdua berbagi perjalanan 20 menit di kereta komuter dalam perjalanan ke sekolah yang berbeda akankah anak lakilaki dapat mendekati gadis itu dan menyatakan cintanya Dan juga Yang tidak dia ketahui Ada 3 penumpang lain yang diamdiam mendukung cinta rahasia si anak lakilaki terhadap si gadis Baca sekarang kisah seru yang terjadi saat si anak lakilaki mencoba mendekati si gadis dari author Jitsu wa Watashi wa dan Yumemi ga Oka Wonderland

 Post Views 19","Comedy, Romance, School Life",Masuda Eiji,-,7.0,https://komikcast.cz/wp-content/uploads/2024/03/KesaMoYuraretemasu.jpg?w=225&q=50,2024
Jobless Monster Player,"Jobless Monster Player, Unemployed Monster Player, 無職の怪物プレイヤー",Manga,"Sepuluh tahun yang lalu Dungeon dari sebuah MMORPG tibatiba menyatu dengan dunia nyata melahirkan Paradise Heaven Dungeon dan monster muncul di seluruh dunia dan para penyintas dikenal sebagai Player Di antara mereka Amaike Leo dibawa ke dalam dungeon unik Nonecumene Zona Tidak Layak Huni sebagai pemandu Amaike seorang Jobless Player berencana untuk mencari kesempatan untuk melarikan diri tetapi monster BOSS yang spesies kemampuan dan levelnya tidak dapat diidentifikasi memusnahkan partynya Situasi putus asa tanpa jalan keluar Namun bertemu dengan monster itu akan menentukan nasibnya

 Post Views 43","Action, Drama, Fantasy, Shounen","Lin Shen (Author), ManDongzuo (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2023/10/jmp6423523324-e1697080785730.jpg?w=225&q=50,2023
My Wife and I Dominate the Three Realms,"Wǒ Hé Lǎopó Zhì Bà Sānjiè, 我和老婆制霸三界",Manhua,"Raja Iblis Lin Tianhong lelah karena menjalani puluhan ribu tahun sendirian di dunia bawah dia pergi ke dunia mortal hanya untuk menikahi Xihe Reinkarnasi Kaisar Surgawi Utama yang telah dia bunuh puluhan ribu tahun lalu sebagai Istri tercintanya Dia harus terus memastikan untuk menyembunyikan identitasnya sendiri agar tidak diketahui istrinya

 Post Views 79","Action, Drama, Fantasy, Martial Arts, Romance, Shounen",遍地星辰,-,7.12,https://komikcast.cz/wp-content/uploads/2023/07/sdafawe.jpg?w=225&q=50,2022
The Son Of The First Emperor Kills Enemies And Becomes A God,Da Qin: The Son Of The First Emperor Kills Enemies And Becomes A God,Manhua,"Zhao Qi terlahir kembali di masa perang Pada saat kaisar Qin Ying Zheng mulai menyapu 6 negara dan menguasai dunia Mendaftar di tentara Tanpa raguragu aku tidak berharap begitu aku mulai membunuh musuhaku akan meningkatkan sistem Perlahan tapi pasti Zhao Qi menjadi komandan pasukan Da Qin ketika dia melihat kaisar Qin dia langsung terkejut dia sebenarnya adalah putra kaisar pangeran Da Qin

 Post Views 55","Action, Adventure, Fantasy",无量功德,-,7.0,https://komikcast.cz/wp-content/uploads/2024/04/2d16a5w4e.jpg?w=225&q=50,2022
The Constellation that Returned from Hell,,Manhwa,"Aku akhirnya kembali dari neraka setelah ribuan tahun untuk melindungi umat manusia









 Post Views 113","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",,-,7.5,https://komikcast.cz/wp-content/uploads/2023/06/constellation.jpeg?w=225&q=50,2021
Primal Hunter,Pierwotny Łowca,Manhwa,"Jake seorang pekerja kantoran yang kelihatannya biasabiasa saja tibatiba mendapati dirinya terdorong ke dalam dunia fantasi yang penuh dengan bahaya dan peluang Alihalih menyerah pada rasa takut Jake malah berkembang di dunia asing ini Saat dia menavigasi multiverse yang luas dia
kekuatan tumbuh dan dia berubahberevolusi dari pekerja kantoran biasa menjadi hunter puncak sejati

 Post Views 39","Action, Adventure, Fantasy, Isekai",Zogarth,-,7.25,https://komikcast.cz/wp-content/uploads/2024/05/O8bb4b.webp?w=225&q=50,2023
Chuuko demo Koi ga Shitai!,Real no Heroine wa Irimasen!,Manga,"Aramiya Seiichi pelajar SMA kelas 2 yang sangat menyukai game eroge Suatu ketika pulang dari membeli game kesukaanya itu tibatiba dia menyaksikan seorang gadis yang mau di Gangbang oleh beberapa berandalan Apakah yang akan Seiichi lakukan setelah melihat itu Mari kita simak bersama dengan admin Komikcast 
 

 Post Views 70","Comedy, Ecchi, Romance, School, Seinen","Tao, Noritake (Story), Mikumo, George (Art)",-,7.75,https://komikcast.cz/wp-content/uploads/2024/03/chk36252324-e1713064672929.jpg?w=225&q=50,"Dec 2, 2016"
Hazure Skill “Kage ga Usui” o Motsu Guild Shokuin ga Jitsuha Densetsu no Ansatsusha,外れスキル「影が薄い」を持つギルド職員が、実は伝説の暗殺者,Manga,"Roland adalah seorang pembunuh yang suatu hari istirahat dari timnya dan seorang diri membunuh raja iblis
Setelah kembali ke kerajaan Roland apa pun yang dia suka adalah yang dia inginkan untuk kepahlawanannya Konflik dalam keinginannya  dia tidak memikirkan hal lain selain membunuh selama bertahuntahun dia mengatakan padaku apa yang dia rencanakan untuk dilakukan setelah kejahatan dikalahkan
Jalani kehidupan biasa
Maka Roland dengan kemampuannya untuk menjadi tidak terlihat dan raja  ratu iblis yang menyamar di sisinya memutuskan untuk menjalani kehidupan yang lambat

 Post Views 31","Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Romance",Aramoto Fuuha. Kennoji,-,8.0,https://komikcast.cz/wp-content/uploads/2022/09/hk3252342-e1663220811420.jpg?w=225&q=50,2019
"Spare Me, Great Lord!","SMGL, 大王饶命",Manhua,"Setelah hidup kembali dan mengembalikan energi roh pria dan wanita melakukan yang terbaik untuk menangkap setiap helai energi roh dan berlatih kecuali Lu Shu dengan Sistem Emosi Negatifnya ia menjadi lebih kuat dengan mengejek orang lain Dia hanya ingin melindungi adik perempuannya tetapi perubahan zaman yang tak terhindarkan maka yang bisa dia lakukan hanyalah  mengejek orang lain secara sepintas dan menjadi yang terkuat Lalu apakah Anda siap Di sinilah Lu Shu Raja Setan Hebat 

 Post Views 70","Action, Comedy, Fantasy, Magic, Mystery","The Speaking Pork Trotter, ReadComic (阅动文化)",-,7.0,https://komikcast.cz/wp-content/uploads/2020/01/Spare-Me-Great-Lord-e1578614231300.jpg?w=225&q=50,2019
Reward 100 Million Lives at the Beginning,Reward 100 million lives at the beginning,Manhua,"Bepergian ke dunia fantasi Jiang Cheng mendapat 100 juta nyawa di awal Selama kamu terbunuh kamu bisa dibangkitkan dan mendapatkan kemampuan acak untuk mengalahkan lawan Sejak saat itu yang dia harapkan adalah dibunuh Jika kamu saudara lakilaki datang dan bunuh aku Bunuh aku Bos penjahat Jiang Cheng kecil lompat seperti ini sesukamu Ding Host telah dibangkitkan

 Post Views 64","Action, Adventure, Drama, Fantasy, Martial Arts, Reincarnation",重庆黑骑社动漫,-,7.0,https://komikcast.cz/wp-content/uploads/2023/01/014.jpg?w=225&q=50,2023
Genshiken – The Society for the Study of Modern Visual Culture,げんしけん The Society for the Study of Modern Visual Culture,Manga,"Mahasiswa baru dan pencinta ACG Kanji Sasahara menyelesaikan kegiatan ekstrakurikulernya di Genshiken Masyarakat untuk Studi Budaya Visual Modern untuk menjadi otaku sejati dan menyeluruh Sementara itu Saki Kasukabe pacar anggota baru Genshiken lainnya juga seorang bishounen Makoto Kohsaka terseret ke dalam aktivitas otaku Genshiken dengan enggan namun sikapnya yang membenci otaku berubah tanpa dia sadari

 Post Views 25","Comedy, Drama, Romance, School Life, Seinen, Slice of Life",KIO Shimoku,-,7.0,https://komikcast.cz/wp-content/uploads/2023/03/gs632623523-e1680005745276.jpg?w=225&q=50,2002
Boruto: Two Blue Vortex,-,Manga,"Boruto Uzumaki itu dirinya yang dulu sebelum dia kehilangan segalanya sekarang dia hanyalah Seorang Boruto Otsutsuki Seorang Nukenin yang hanya ingin mengambil kembali hak nya kehidupan dan posisinya
Seorang nukenin terkuat sepanjang sejarah telah kembali untuk menantang Saudara nya Perang akan terjadi Kematian didepan mata dan sekarang waktu eksekusinya Welcome Back Boruto Otsutsuki Welcome To Reality
Sekian Sinopsis Ngawur dari Bang Messi Komikcast Jangan Lupa Ramaikan Sang Raja Baru telah kembali

 Post Views 71","Action, Adventure, Comedy, Drama, Fantasy, Martial Arts, Shounen",Kishimoto Masashi,-,8.0,https://komikcast.cz/wp-content/uploads/2023/08/boruto-1.jpg?w=225&q=50,2023
SSS-Class Gacha Hunter,SSS-Class Hunter who gets Stronger by Gacha,Manhwa,"Pada hari tersial dalam hidup aku mendapat keajaiban gacha dari kehidupan nyata

 Post Views 77","Action, Fantasy, Game",?,-,7.6,https://komikcast.cz/wp-content/uploads/2023/03/SSS-Class-Gacha-Hunter.jpg?w=225&q=50,2021
I Am the Strongest Boss,"I, the Strongest BOSS, Wǒ, Zuì Qiáng BOSS, 我！最强Boss！, 我，最强BOSS",Manhua,"Di dunia yang berada di ambang kiamat umat manusia membangkitkan kemampuan supernatural untuk melawan monster yang muncul dari menara yang menjulang tinggi Namun di puncak menara tertinggi terdapat bos terkuat  Demon King Jiuming Dia adalah rintangan yang tidak dapat diatasi oleh manusia Individuindividu pemberani satu demi satu bertualang maju meyakini diri mereka sebagai karakter utama dalam cerita hanya untuk menemukan fakta bahwa mereka bukanlah karakter utama

 Post Views 80","Action, Drama, Fantasy, Shounen",绘境社,-,7.0,https://komikcast.cz/wp-content/uploads/2023/12/iboss.jpg?w=225&q=50,2023
Supreme God (God and Heaven Supreme),神天至尊,Manhua,"Raja Iblis tidak berguna dari ras iblis terkuat dikhianati karena setengah dari garis keturunan manusianya dan kesadarannya dengan Dao Surgawi berinteraksi satu sama lain dan dia mendapatkan Soul of the Absolute Beginning sebagai plugin Dia bangkit menjadi yang terkuat semua cara untuk membunuh iblis dan menghancurkan iblis menyatukan lima ras ke tingkat atas ras abadi meluncurkan pertempuran melawan surga untuk menciptakan ras ketujuh ras Dewa Aku adalah penguasa enam dunia aku adalah supreme god

 Post Views 33","Action, Drama, Fantasy, Historical, Martial Arts",九夏动漫,-,7.0,https://komikcast.cz/wp-content/uploads/2024/04/46d45a65w4e.jpg?w=225&q=50,2024
Yuusha to Yobareta Nochi ni – Soshite Musou Otoko wa Kazoku wo Tsukuru,勇者と呼ばれた後に ―そして無双男は家族を創る―,Manga,"Di dunia di mana manusia dan iblis saling bentrok  Manusia yang menghancurkan pasukan Raja Iblis adalah seorang pahlawan bernama Lloyd Memiliki kekuatan yang sangat besar sehingga dia dikatakan oleh Raja Iblis hampir setara dengan para dewa setelah perang Lloyd ditunjuk oleh raja untuk menjadi penguasa wilayah terpencil dan terbelakang Selanjutnya dia ditugaskan untuk menundukkan Kaisar Naga yang berdiam di negeri itu yang dengan cepat dia kalahkan Namun naga yang kalah itu berubah menjadi wanita cantik dan malah ingin menjadi pendamping Lloyd Ini adalah kisah tentang seorang pria yang dipujapuja sebagai yang terkuat namun tidak mampu menilai seberapa berharga dirinya menemukan sebuah keluarga









 Post Views 48","Ecchi, Fantasy, Shounen","SORANO Kazuki (Author), Musuaki (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2023/10/yty6234523432-e1696573220774.jpg?w=225&q=50,2023
Ore no Ie ga Maryoku Spot datta Ken – Sundeiru dake de Sekai Saikyou,俺の家が魔力スポットだった件~住んでいるだけで世界最強~,Manga,"Hidup bahagia di rumah ya cara termudah bagi semua orang  rumahku adalah Tempat sihir terbesar di dunia Itulah yang terjadi baik rumah saya dan saya dipanggil ke dunia lain oleh beberapa orang yang membidiknya Namun saya telah tinggal di tempat ini selama bertahuntahun dan tubuh saya tampaknya terlalu meluap dengan sihir Karena keadaan yang tak terduga oleh orangorang yang memanggilku mereka dengan cepat melarikan diri Meskipun begitu masih ada beberapa orang yang tidak sopan yang mengingini sihir yang bocor keluar dari rumahku Saya tidak akan menyerahkan rumah saya kepada orangorang itu Saya akan menggunakan kekuatan saya sesuka saya


 Post Views 52","Action, Comedy, Fantasy, Harem, Romance, Seinen",Amaui Shiroichi,-,7.25,https://komikcast.cz/wp-content/uploads/2020/11/27467v6-e1606654945989.jpg?w=225&q=50,2016
Kaminaki Sekai no Kamisama Katsudou,"Kamisama Activities in a World Without Gods, 神無き世界のカミサマ活動",Manga,"Orang tua Yukito adalah pemimpin sekte Setelah dia dikorbankan dia bereinkarnasi ke dunia lain di mana agama tidak ada dan bukubuku porno mirip dengan coretan anakanak Dia menemukan bahwa itu juga dunia di mana hidup dan mati Anda ditentukan oleh negara Saat menghalangi eksekusi temannya keduanya kehilangan nyawa Tepat pada saat itu dewa agamanya datang ke dunia mereka dan menghidupkan mereka kembali Tentu saja dia juga seorang loli telanjang



 Post Views 42","Action, Comedy, Ecchi, Fantasy, Isekai, Reincarnation, Seinen, Slice of Life","Akashiro Aoi, Hangetsuban Sonshou",-,7.22,https://komikcast.cz/wp-content/uploads/2023/01/ks12352342124-e1675598552202.jpg?w=225&q=50,2021
Dorei Shounin shika Sentakushi ga nai desu yo? ~Harem? Nani sore oishii no?~,"Dorei Shonin Shika Sentakushi Ga Naidesu Yo? Harem? Nani Sore Oishi No?, There is the Only Option for Slave Merchants? ~ Harem? What is that, Is it tasty?, 奴隷商人しか選択肢がないですよ？～ハーレム？なにそれおいしいの？",Manga,"Zeoris menginginkan kehidupan yang santai tetapi ketika dia berusia 15 tahun aturan desanya adalah bahwa mereka harus pergi ke sekolah keahlian Velciel di mana setiap siswa akan memilih profesi mereka Zeoris menginginkan pekerjaan yang mudah di mana dia bisa bermalasmalasan sepanjang hari tetapi satusatunya pilihan yang dia dapatkan adalah Puncak Tertinggi dari Ras Manusia HERO Penguasa Terkuat Demon Emperor Gelar yang Terkuat Penyihir Great Sage  Dan yang terakhir Tittle Terendah Pekerjaan Untuk Sampah Slave Merchant Tidak ada gelar yang merupakan pilihan bagus Dia memilih gelar terendah Slave Merchant yang tidak mencolok di antara mereka dan tampaknya mudah untuk hidup
Tapi dia belum mengetahuinya Itu adalah pekerjaan paling rendah tetapi itu yang terkuat baginya dan yang paling melelahkan Perjuangan harem untuk diombangambingkan oleh berbagai wanita gadis cantik yang memikat dari tua hingga yang lebih muda yang merupakan teman masa kecilnya gadis tumbuhan beracun elf petualang telinga kucing Loli Demon Lord dan lainlain
Ini adalah Dongeng Terkuat Slave Merchant yang enggan membuat sukses besar

 Post Views 39","Adventure, Comedy, Ecchi, Fantasy, Harem, Shounen",KARA Yumi,-,7.55,https://komikcast.cz/wp-content/uploads/2022/11/ds2352342-e1673194334974.jpg?w=225&q=50,"Sep 02, 2020"
Monk From the Future (Cultivator From the Future),A Second Life to Save the World Cultivador del Futuro Cultivator From the Future Magician From the Future Rebirth of a Future Cultivator Rebirth of the World's Strongest SSS급으로는 부족했다 The Cultivator From the Future This Cultivator Is From The Future This Monk Comes From the Future Thuật Sĩ Đến Từ Tương Lai Tu Sĩ Đến Từ Tương Lai When Aliens Invaded Earth 修士之人类边疆 这个修士来自未来,Manhua,"Tang Ming salah satu kultivator terbaik dikalahkan oleh alien dan terlahir kembali di masa sekolah menengahnya Dia memutuskan untuk melakukan comeback besarbesaran dan melindungi dunia Tidak ada wanita yang bisa menolaknya Dewi kehidupan sebelumnya gadis berbakat guru seksi wanita yang mendominasi dan putri alien semuanya ada di haremnya Tidak ada kekuatan yang berani menentangnya Tiga belas klan kelompok religius dan kultivator hebat yang terpencil semuanya harus menawarkan kesetiaan mereka Kali ini ia memainkan peran yang menentukan dalam mencapai kelayakan kultivator di seluruh dunia

 Post Views 25","Action, Harem",,-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/5d63aa8126382c08fad8e6cda844348e5f469d0a.jpg?w=225&q=50,2020
The Unmatched Powerhouse Just Wants to Farm,"Jué Shì Qiáng Zhě Zhǐ Xiǎng Huí Jiā Zhòng Tián, The Peerless Strong Man Only Want to Return Home and Farm, The Unmatched Powerhouse Just Wants to Farm, 绝世强者只想回家种田",Manhua,"Ketika Chen Fan berpindah ke dunia seni bela diri tidak hanya dia ditinggalkan oleh sistem dia juga cacat tanpa jiwa bela diri Dia tidak punya pilihan selain menjadi manusia fana
Tetapi tanpa sepengetahuannya rumahnya penuh dengan halhal ilahi air mandinya adalah mata air spiritual orang yang membajak tanahnya adalah pangeran naga orang yang menyirami ladang sayurnya adalah orang suci pertama orang yang mencuci pakaiannya adalah permaisuri kekaisaran
Tanpa sadar Chen Fan telah mengumpulkan banyak kultivator top benua di sekitarnya dan menjadi tuan tanah yang mengendalikan duniadnz

 Post Views 50","Action, Drama, Fantasy, Martial Arts, Shounen",绘境社,-,7.0,https://komikcast.cz/wp-content/uploads/2023/08/the-unmatched-powerhouse-just-wants-to-farm.jpg?w=225&q=50,2022
Saihate ni Madou,最果てに惑う,Manga,"Setelah adik perempuannya diperkosa  bunuh diri seorang remaja lakilaki membalas dendam  membunuh pemerkosanya sebagai balasannya 7 tahun kemudian anak lakilaki itu dibebaskan dari penjara bertekad untuk bunuh diri karena rasa bersalah yang tak tertahankan tetapi kemudian dia dihadang oleh putri pemerkosa Kisah dramatis tentang rasa bersalah  penebusan

 Post Views 21","Drama, Psychological, Thriller, Tragedy",Momoyama Hato,-,7.0,https://komikcast.cz/wp-content/uploads/2023/06/saihate.jpg?w=225&q=50,2023
My Fake Girlfriends are Using Me As a Shield,"四处置花，SF轻小说, 漫绘新风，二三玖陆工作室",Manhua,"Suatu hari saya tibatiba mengaku oleh seorang gadis untuk menolaknya saya harus mencari pacar palsu Saya tidak berharap bahwa rencana saya untuk menghindari masalah  akan menyebabkan masalah yang lebih besar Departemen Panahan yang arogan Putri Setan Rubah Putih yang pandai menggoda Bunga Dataran Tinggi lurus hitam panjang dan  plot saudara dan saudari yang sakitsakitan Apakah kisah cinta masa mudaku juga penuh dengan masalah

 Post Views 55","Comedy, Drama, Harem, Romance, Shounen",四处置花，SF轻小说,-,7.0,https://komikcast.cz/wp-content/uploads/2022/02/mfg8383342-e1645095214245.jpg?w=225&q=50,?
One Punch Man0,"Onepunchman, Onepanman",Manga,"Saitama dulunya hanyalah lelaki biasa dalam dunia dimana pahlawan menjadi sebuah pekerjaan Tetapi ketika Ia bertemu dengan seorang anak lelaki yang sedang diserang monster dia mengingat citacita masa kecilnya untuk menjadi pahlawan Lalu dia berlatih setiap hari hingga semua rambutnya rontok Saitama pun menjadi pahlawan yang kuat tetapi ada satu hal yang mencemaskan dia Yaitu dia menjadi terlalu kuat hingga dia dapat mengalahkan setiap monster hanya dengan satu tinjuan

 Post Views 187","Action, Comedy, Martial Arts, Seinen, Shounen, Super Power, Supernatural","Yusuke Murata (Art), ONE (Story)",-,8.8,https://komikcast.cz/wp-content/uploads/2023/08/one-punch.jpg?w=225&q=50,2012
8Kaijuu,"Kaiju No. 8, 怪獣８号",Manga,"Seorang pria yang tidak senang dengan pekerjaan yang harus ia lakukan dalam hidup terlibat dalam peristiwa tak terduga  Dia menjadi seorang Kaijuu makhluk mengerikan memberinya kesempatan baru untuk mencapai apa yang selalu dia impikan

 Post Views 305","Action, Comedy, Fantasy, Horror, Sci-Fi, Shounen",MATSUMOTO Naoya,-,8.12,https://komikcast.cz/wp-content/uploads/2023/07/8k123423432-e1689871285197.jpg?w=225&q=50,2020
The Strongest Lvl1 Support,"Tiān Xià Zuì Qiáng Lv1 Nǎi, 天下最强Lv1奶",Manhua,"Bahkan jika aku hanya bisa menggunakan skill penyembuhan dasar aku masih ingin menjadi yang terkuat Anak lakilaki penyembuh LV1 dan gadis pilihan Tuhan terlemah memulai perjalanan mereka dengan tujuan menjadi yang terkuat Namun Pemuda itu tidak menyangka bahwa kali ini akan menjadi perjalanan terakhirnya

 Post Views 17","Action, Adventure, Drama, Fantasy, Shounen",波奇,-,7.0,https://komikcast.cz/wp-content/uploads/2024/05/lvl1.jpg?w=225&q=50,2022
King Of Snow,"Frozen Apocalypse: No Way to Survive , the king of snow, The highway to oblivion,",Manhua,"Perubahan bintang badai salju tak berhenti hari kiamat es akan tiba besok makanan Suhu Kekerasan Ketergantungan Dalam situasi sulit ini keinginan melahirkan monster di bawah distorsi manusia Bagaimana cara keluar dari keterpurukan ini dan mencari jalan bertahan hidup

 Post Views 27","Action, Adventure, Fantasy, Shounen, Supernatural",-,-,7.0,https://komikcast.cz/wp-content/uploads/2024/02/snow.jpg?w=225&q=50,2024
