title,alt_title,type,description,genre,author,artist,rate,image,released
Final Boss,,Manhwa,"Seorang gamer legendaris yang dipilih oleh AI Kapten Teknik Terperangkap dalam permainan dia ditakdirkan untuk menjadi bos terakhir Tapi itu terlihat lebih baik dari yang saya kira

 Post Views 13","Action, Adventure, Comedy, Fantasy",,-,7.0,https://komikcast.cz/wp-content/uploads/2021/11/ioasjdiasjdaisdoja.png?w=225&q=50,2021
Physician Return,Return of the physician,Manhwa,"Jangho berusaha menyelamatkan tim saya tetapi menjadi korban taktik Gereja misteri Hwang dan dipenjara Saya akan memberikan segalanya di saatsaat terakhir ini yaSaya menjadi 12 setelah saya membuka mata saya Kembali ke anak berusia 12 tahun apa yang saya lihat di depan mata saya adalah kakak lakilakinya yang keduanya meninggal karena kemiskinan dan penyakit Saya tidak akan pernah membiarkan hidup ini berlalu begitu saja Setelah menjadi murid resmi Ui Seonmoon dia mendapat pekerjaan di kantor dokter untuk merawat kedua kakak lakilakinya pelatihan seni bela diri di pagi hari dan bekerja di kantor di sore hari tetapi dia tidak bisa mengabaikannya ilmu sihir dari Gereja Misteri Hwang Kali ini pasti Aku akan menghentikanmu

 Post Views 16","Action, Drama, Fantasy, Historical, Martial Arts",1HourLater Studio (Big Hero),-,7.0,?w=225&q=50,2022
ZINGNIZE,ジンナイズ,Manga,"Mengikuti kisah Edo Sannien Sajin no Takasaka Jinouchi Jozawa Junai Shoji Jinouchi Tiga tahun setelah pertempuran Sekigahara 1603 M Okubo Changan mengundang Takasaka Junouchi yang dikenal sebagai mantan pencuri untuk berpartisipasi dalam pertempuran tetapi apa yang akan dia dapatkan sebagai imbalan

 Post Views 12","Action, Comedy, Drama, Ecchi, Historical, Mature, Romance, Seinen, Supernatural",WARAI Naku,-,7.89,https://komikcast.cz/wp-content/uploads/2019/06/21312asdasda.jpg?w=225&q=50,2019
Mob kara Hajimaru Tansaku Eiyuutan,"Mob kara Hajimaru Tansaku Eiyuutan, Mob kara Hajimaru Tansaku Eiyūtan, The Story of an Exploration Hero Who Has Worked His Way up From Common People, モブから始まる探索英雄譚, モブから始まる英雄譚",Manga,"Kaito Takagi seorang siswa SMA dengan status karakter yang buruk adalah seorang penjelajah yang berburu slime setiap hari dan mendapatkan uang dari dungeon yang muncul di Jepang
Suatu hari Golden Slime yang belum pernah dia lihat muncul di hadapannnya Item super langka yang dapat memanggil servant khusus pun muncul ketika dia mengalahkannya
Inilah awal dari kisah battle fantasy masa kini dari seorang explorer dungeon

 Post Views 44","Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Seinen",Kaishou,-,7.0,?w=225&q=50,2021
Okaeri Alice,"Welcome Back Alice, おかえりアリス",Manga,"Manga berpusat pada tiga anak yang masih polos Yohei Kei dan Yui Ketiganya telah bersama sejak mereka masih TK dan merupakan teman masa kecil Beranjak dewasa Yohei mulai tertarik pada Yui  sang gadis Tapi ada kejadian yang tak bisa dia lupakan seumur hidupnya

 Post Views 13","Drama, Psychological, School Life, Shounen, Slice of Life",Oshimi Shuzo,-,7.0,https://komikcast.cz/wp-content/uploads/2021/11/oa6345245223-scaled-e1637312705203.jpg?w=225&q=50,2020
King Of Battlefield,"Former King, The King of War, The Battle King, 戰王, 전왕",Manhwa,"Keluarga dan keselamatan orang lain adalah prioritasku Murim yang berikutnya Istriku yang seperti kelinci adalah prioritas pertamaku selanjutnya putriku yang seperti rubah Berikutnya adalah anak lakilakiku yang seperti beruang dan prioritasku yang lain adalah ayah ibu dan adik lakilaki  Aku tidak bisa melihat keselamatan murim sebagai prioritasku Apa urusanku untuk peduli tentang apa yang terjadi pada murim Murim aku akan menyelamatkannya juga jika aku punya waktu luang

 Post Views 8","Action, Drama, Fantasy",Geondeuligogo,-,7.0,https://komikcast.cz/wp-content/uploads/2022/02/ashdkjashjkdhaksjdhjkashdkjas.jpg?w=225&q=50,2022
Kuitsume Youhei no Gensou Kitan,"食い詰め傭兵の幻想奇譚, The Strange Adventure of a Broke Mercenary",Manga,"Setelah kelompok tentara bayaran di mana dia dulu bekerja sudah hancur Loren yang selamat dari bencana tersebut memutuskan untuk berjalan di jalan petualang untuk mencari nafkah Namun bagi Loren yang tidak memiliki kenalan selain sebuah saku kosong miliknya menerima misi sendirian tampak jauh dari keinginannya Dan ketika dia merenungkan tentang apa yang harus dia lakukan petualang lain pun memanggilnya

 Post Views 12","Action, Adventure, Fantasy, Romance, Seinen","Main (Story), Ikemiya Area & Peroshi (Art)",-,8.19,https://komikcast.cz/wp-content/uploads/2021/07/kjdajkdajk-scaled-e1626255295389.jpg?w=225&q=50,2018
Reborn of War God,,Manhua,"Seratus tahun yang lalu generasi dewa perang Ye Qingyun lahir menghancurkan anakanak Tianjiao membuat musuh ketakutan tetapi secara tak terduga dikhianati oleh kekasihnya Luo Ling saudara Serigala Tiga Belas dan jatuh ke dalam jurang sepuluh setan Seratus tahun kemudian semua lapisan masyarakat telah memasuki zaman keemasan dan pelaku kejahatan telah muncul dengan gila Ye Qingyun terlahir kembali di Ye Family Disciples of Family Kecil dan Menengah dari Delapan Wastelands Nasib terbalik dan nasib berubah Dalam hidup ini saya tidak hanya harus menjadi jenius tetapi saya juga akan membunuh semua orang yang melahirkan saya Pedang yang kejam pisau pembunuh naga bunuh segalanya satukan dewa dan mendominasi semua hal

 Post Views 18","Adventure, Fantasy, Martial Arts",,-,7.0,https://komikcast.cz/wp-content/uploads/2020/07/das2132ewds.jpg?w=225&q=50,2020
Tsundere Orihime,ツンデレ織姫,Manga,"Menceritakan kembali kisah Tanabata hanya saja tidak mengikuti cerita rakyat yang sebenarnya dan Orihime adalah Tsundere

 Post Views 5","Comedy, One-Shot, Romance",Tachibana Oreco,-,7.55,https://komikcast.cz/wp-content/uploads/2022/11/to263523423432-e1667311821759.jpg?w=225&q=50,?
Shishunki Bitter Change,思春期ビターチェンジ,Manga,"Suatu hari setelah Yuuta menabrak Yui dari puncak pohon kedua anak itu menemukan diri mereka berada dalam tubuh yang asing Tapi betapapun mereka berusaha mereka tidak dapat mengembalikan keadaan seperti semula Pada akhirnya mereka puas dengan menjalani kehidupan masingmasing seolaholah tidak ada yang terjadi bertekad merahasiakan kejadian tersebut Meskipun hanya teman sekelas di masa lalu kecelakaan yang tak dapat dijelaskan ini mengikat nasib mereka eraterat

 Post Views 11","Drama, Gender Bender, Psychological, Romance, School, Shoujo",Masayoshi (Story & Art),-,7.82,https://komikcast.cz/wp-content/uploads/2018/02/10848v9-e1614569287458.jpg?w=225&q=50,"Oct 25, 2012"
Kamatte Shinsotsu-chan ga Maikai Sasottekuru,かまって新卒ちゃんが毎回誘ってくる,Manga,"Masato Kazama berusia 26 tahun yang bekerja di sebuah biro iklan Dia adalah jenis pekerja kantoran yang bisa disebut drone perusahaan Junior Masato lulusan baru Nagisa Inami adalah heroine yang sempurna dari seorang gadis karyawan Dia cantik beroppai besar dan dia belajar dengan cepat dalam pekerjaannya Selain itu dia ramah dan mudah bergaul dengan semua orang Jika ada satu kekurangan Nagisa itu adalah bahwa dia terlalu menyukai supervisornya Masato

 Post Views 13","Comedy, Romance, Shounen",NAGIKI Eco,-,7.12,?w=225&q=50,"Oct 31, 2022"
Martial Arts Reigns,,Manhua,"Ye Ming bintang muda Keluarga Ye dianggap sebagai jenius di antara teman sebayanya dalam hal berkultivasi Tapi dia dijebak oleh sepupunya yang cemburu dan akhirnya memotong meridiannya melumpuhkan kemampuannya dan menyiksanya dengan kejam Tapi Ye Ming tidak pernah menyerah karena dia akan mengorbankan segalanya untuk membalas dendam orang tuanya yang telah dibunuh oleh Keluarga Huang Tapi dia tidak tahu bahwa dia dianggap beban di dalam Keluarga Ye dan konspirasi besar muncul dari kegelapan

 Post Views 16","Action, Fantasy",Pojie,-,7.0,https://komikcast.cz/wp-content/uploads/2019/12/Martial-Arts-Reigns.jpg?w=225&q=50,2019
Koi wa Iikara Nemuritai!,恋はいいから眠りたい！,Manga,"Versi sinopsis dari engnya  Cerita tentang Cinta Tidur dan Paha antara Senpai Ryoushitsu dan Kohai Nanashino Kotori


Versi sinopsis staff kc  Garis besar oneshot itu sebenarnya Kohai yang sagne dengan Senpainya cerita generik alaala RomCom 



 Post Views 13","Ecchi, Romance, School Life, Shounen",しはる,-,7.58,https://komikcast.cz/wp-content/uploads/2022/10/kwi632162342-e1678029841803.jpg?w=225&q=50,2020
Super Player,"Chāojí Wánjiā, 超级玩家",Manhua,"Setelah bencana aura kembali pulih dan monster merajalela manusia berjuang untuk bertahan hidup di kota yang aman Seorang ilmuwan jenius menemukan game yang disebut Tian Que Game yang mengumpulkan aura dan mengubah aura menjadi energi Sejak itu umat manusia telah memulai era Game nasional Urutannya diatur ulang dan hierarkinya ketat Apakah Tian Que benarbenar penyelamat umat manusia Pemain Xiao Ce secara tidak sengaja memperoleh sistem Suzaku menghubungkan game dan kenyataan dan sejak saat itu kedua dunia itu vertikal dan horizontal Kemudian dia akhirnya melihat kebenaran Tianque

 Post Views 12","Action, Drama, Ecchi, Fantasy, Sci-Fi, Shounen, Supernatural",北京铭仑文化,-,7.0,https://komikcast.cz/wp-content/uploads/2022/06/supl050622.png?w=225&q=50,2022
Asobi Asobase,"Play and get played on, Play and Let Play, Play or be Played, To Play with Playing, Играть с игрой, あそびあそばせ, 來玩遊戲吧, 来玩游戏吧, 놀자 업데이트",Manga,"Manga lelucon nyata yang menampilkan gadisgadis cantik dan permainan yang akan membuat Anda tertawa







 Post Views 8","Comedy, Drama, School Life, Seinen",SUZUKAWA Rin,-,7.5,https://komikcast.cz/wp-content/uploads/2020/09/aa9786433-e1600905830624.jpeg?w=225&q=50,SUZUKAWA Rin
Miss Nine Doctor,,Manhua,"Dia adalah tangan suci Tiongkok Junjiu yang unik dalam pengobatan dan racun Setelah menyeberang dia menjadi wanita buangan yang semua orang bisa hina limbah Dia pandai bajingan Pil ajaib siap disempurnakan duduk di atas binatang buas kaisar jahat di malam hari Siapa limbahnya

 Post Views 20","Adventure, Drama, Historical",,-,7.11,https://komikcast.cz/wp-content/uploads/2020/07/dam23edsa.jpg?w=225&q=50,2020
Tsureneko: Maruru to Hachi,"Cat Partners: Maruru and Hachi, ツレ猫　マルルとハチ",Manga,"kucing rumahan dan kucing jalanan

 Post Views 6","Comedy, Seinen, Slice of Life",Yuri Sonoda,-,7.0,?w=225&q=50,"Oct 29, 2022"
"Kiotsukenayo, Onee-san.","Be Careful, Onee-san., 気をつけなよ、お姉さん",Manga,"Honda Tae loli yang lelah menjalani keseharian sibuk sebagai orang dewasa yang bekerja mencari suasana baru dengan pergi ke Kolam Renang Umum sambil berharap bertemu dengan seseorang yang ditakdirkan sampai akhirnya dia diselamatkan oleh seorang gadis bertubuh layaknya orang dewasa yang ternyata seorang anak kelas 5 SD

 Post Views 9","Comedy, Romance, Shoujo Ai, Slice of Life",Sasuke,-,7.0,?w=225&q=50,2021
Next Life,ネクストライフ,Manga,"Yamada Takashi kehilangan nyawanya di pegunungan bersalju  itulah yang dia pikirkan tapi kemudian dia muncul di tempat yang tidak diketahui Dunia lain yang terlihat seperti permainan yang dimainkannya Apalagi ada banyak hal yang dia tidak tahu  Meski bingung dia tetap mempertahankan kemampuannya
 
 

 Post Views 17","Action, Adventure, Comedy, Drama, Fantasy, Isekai, Romance, Seinen","Aino, Jin (Story), Ichikura, Tokage (Art)",-,7.0,?w=225&q=50,"May 26, 2017"
Super Devouring System,-,Manhua,"Setelah menyeberang Ye Xuan sesekali menelan sistem tidak hanya dapat menelan semuanya tetapi juga bertukar garis keturunan seni bela diri senjata ajaib obatobatan harta  Ini terlalu kuat Kau mengacaukanku lagi percaya atau tidak bahwa aku menelan pedang ajaibmu




 Post Views 9",Action,Chén xiāng,-,7.22,https://komikcast.cz/wp-content/uploads/2020/12/420-compressed.jpg?w=225&q=50,2020
Ryū Kusari no Orishin no Naka no “Kokoro”,龍鎖のオリ-心の中の“こころ,Manga,"Akademi solminati adalah sekolah bergengsi yang menyimpan impian dan harapan siswa yang ambisius Kisah kami menyelesaikan seorang pemuda bernama Nozomu Bountis yang masuk sekolah untuk impian kekasihnya Seiring berjalannya waktu kekuatannya menemui jalan buntu dan tidak bisa lagi maju dan nilainya jatuh Akhirnya kekasihnya dicuri oleh sahabatnya saat itu Patah hati dan kehilangan apa yang harus dilakukan selanjutnya dia lebih fokus pada pelatihannya Akhirnya dia bertemu dengan seorang wanita tua yang memicu katalisator pertumbuhannya Masa depan tidak pasti tetapi secara bertahap dunianya berubah




 Post Views 21","Action, Drama, Fantasy, Magic, School Life, Seinen","Sime (Author), Cadet (Artist)",-,8.0,https://komikcast.cz/wp-content/uploads/2022/04/rko724634524-e1650070357902.jpg?w=225&q=50,?
Alone Like The Wolf,"Alone Like a Wolf, 늑대처럼 홀로",Manhwa,"Original WebtoonNaver Webtoon Naver Series

 Post Views 13","Action, Drama, Historical",?,-,7.0,https://komikcast.cz/wp-content/uploads/2022/10/asdfafdsgfgdhfg.jpg?w=225&q=50,?
Saisoku Musou No B-kyuu Mahou Tsukai: Ippatsu Utareru Mae Ni Senpatsu Uchikaesu!,The Speediest Second-rated Magician – I’ll Get a Thousand Strikes in Before I’m Hit!,Manga,"Meskipun terlahir di rumah seorang bangsawan Sky memiliki kemampuan sihir yang rendah dan diejek sebagai orang yang gagal oleh lingkungannya Namun ia menjalani pelatihan bersama orang tertentu dan mendapatkan kekuatan legendaris Ragnathy kemudian di suruh tuk mendaftar ke Royal Academy lalu

 Post Views 13","Action, Comedy, Fantasy",CK,-,7.9,https://komikcast.cz/wp-content/uploads/2020/02/dsadeadsidkdas.jpg?w=225&q=50,2019
Boku no Heya ga Dungeon no Kyuukeijo ni Natteshimatta Ken,僕の部屋がダンジョンの休憩所になってしまった件,Manga,"Bercerita tentang seorang pemuda bernama Tooru yang baru saja menyewa kontrakan tapi salah satu ruangan kontakannya tersebut terhubung dengan dunia fantasi Isekai

 Post Views 14","Adventure, Ecchi, Fantasy, Harem, Isekai, Romance, Slice of Life","Tougoku, Fudou (Story), JUNA (Art)",-,7.5,https://komikcast.cz/wp-content/uploads/2022/01/bnhgd734534532423-e1641865594831.jpg?w=225&q=50,"May 30, 2017"
Mofumofu to Isekai Slow Life o Mezashimasu!,"Mofumofu to Isekai Slow Life wo Mezashimasu!, もふもふと異世界でスローライフを目指します！",Manga,"Pria Muda yang bekerja terlalu keras itu jatuh ke dalam lubang yang membawanya ke dunia lain Sekarang dia telah menjadi anak lakilaki bernama Arito dan menjalani hidupnya dengan ditemani bulu Saat dipandu oleh Elf tua bernama Orst ia menikmati kehidupan barunya di hutan ajaib

 Post Views 10","Action, Adventure, Comedy, Fantasy, Shounen",Kanade,-,7.5,https://komikcast.cz/wp-content/uploads/2019/10/NEOBK-2321822mofu2.jpg?w=225&q=50,2019
Tengoku Daimakyou,"The Heaven Delusion, A Journey beyond Heaven",Manga,"Anakanak hidup di dunia yang indah dikelilingi tembok Namun suatu hari seorang anak lakilaki bernama Tokio menerima pesan yang berbunyi Apakah kamu ingin keluar
Sekarang dari Surga yang mulai runtuh anakanak memulai petualangan mereka




 Post Views 12","Adventure, Mystery, Romance, Sci-Fi, Seinen, Tragedy",Ishiguro Masakazu,-,7.77,https://komikcast.cz/wp-content/uploads/2020/09/23535v1-scaled-e1599127610154.jpg?w=225&q=50,2018
Kono Bijutsubu ni wa Mondai ga Aru,There’s a problem with this art club!Half Prince,Manga,"Seorang gadis normalanak lakilaki yang mempunyai mimpi menggambar pengantin 2D dan ketua mereka yang selalu tidur ada apa dengan klub seni ini 

 Post Views 11","Comedy, Romance, School Life, Seinen",Imigi Muru,-,7.87,https://komikcast.cz/wp-content/uploads/2017/07/kono-bijutusubu-v08.jpg?w=225&q=50,2012
The Reborn Little Girl Won’t Give Up,"Reincarnation's Little Girl Never Gives Up, Tensei Youjo wa Akiramenai, 転生幼女はあきらめない",Manga,"Ketika saya bangun saya telah terlahir kembali sebagai bayi Ibu saya meninggal dan saya diabaikan oleh ayah saya Meskipun saya lahir di keluarga Marquis hidup saya dimulai dengan HARD MODE Tapi saya tidak akan putus asa Saya akan makan dengan baik tidur nyenyak banyak bergerak mendapatkan apa pun yang saya bisa dan hidup bahagia
Tapi entah kenapa banyak insiden terjadi
Ini adalah kisah tentang seorang gadis kecil dengan kekuatan untuk menciptakan penghalang di dunia tempat Hollow dan Manusia berada dalam konflik Dia membuat orang lain terlibat dalam insiden itu dan menjadi bahagia

 Post Views 9","Drama, Fantasy, Isekai, Reincarnation, Slice of Life","kaya (カヤ) (Author), Mikabe Sesuna (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/try721634172641532-e1612005193580.jpg?w=225&q=50,2020
Pulseless Girlfriend,脈のない彼女,Manga,"Ketika Makoto secara tidak sengaja menyebabkan seorang gadis jatuh dari tiga lantai ke tanah di bawahnya dia pikir hidupnya sudah berakhir Namun bisakah dia menangani tanggung jawab berat dari tindakannya

 Post Views 9","Romance, School Life, Shounen, Supernatural",Gorugomu,-,7.4,https://komikcast.cz/wp-content/uploads/2019/04/dsadadsapulsderdgirl.jpg?w=225&q=50,2019
Monochrome,?,Manhwa,"Setelah pensiun sebagai main hakim sendiri agar bisa menjalani kehidupan yang damai Yagura terjebak dalam permainan bertahan hidup yang jauh lebih dari yang terlihat Sekarang dia harus keluar dari masa pensiunnya dan melatih sekelompok pahlawan baru untuk melindungi kotanya  tetapi apakah menjadi pahlawan benarbenar bermanfaat

 Post Views 7","Action, Adventure",Komatsuki,-,7.0,https://komikcast.cz/wp-content/uploads/2022/10/Monochrome.jpg?w=225&q=50,2022
Dr. Choi Tae-Soo,최태수 박사,Manhwa,"Seorang anak lulusan kuliah kedokteran yang bekerja sebagai pemagang di rumah sakit yang ada di korea CHOI TAESOO dalam libur kerjanya dia kegunung dan tidak  sengaja bertemu dengan dokter bedah terbaik di dunia Richard Caprene dalam sebuah kecelakaan di tebing bagaimana kisah CHOI TAESOO untuk menjadi dokter ternama d korea dengan bantuan ILMU yang di berikan oleh DR richard caprene










 Post Views 11","Drama, Medical, Supernatural","Cho Seok-Ho (Author), Lim Seong-Wook (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/04/dct5421436523-e1617402314455.jpg?w=225&q=50,2021
Sudachi No Maoujo,"Sudachi's Demon Lord Castle, すだちの魔王城",Manga,"Manga berpusat pada Murabito yang menjalankan toko barang di dunia di mana sang pahlawan telah mengalahkan raja iblis Di dunia yang terlalu damai orang tidak benarbenar datang ke tokonya yang membuat Murabito khawatir Kemudian suatu hari seorang wanita muda muncul yang identitas aslinya tidak diketahui

 Post Views 8","Comedy, Fantasy, Shounen",MORISHITA Makoto,-,7.0,https://komikcast.cz/wp-content/uploads/2021/12/fsdfsdfsdfsdfsdfsfds.png?w=225&q=50,2021
The Another World Demon King’s Successor,捨て石勇者、魔王の下でリスタート,Manga,"Asato Kanami yang dipanggil sebagai pahlawan ke dunia lain Istalia
Untuk menghentikan perang antara iblis dan manusia
Dikatakan bahwa dia dipanggil oleh Anna orang suci dari Kerajaan Elshnon
Setelah setahun perang Asato akhirnya menantang Raja Iblis Lione
Tepat ketika dia mengira pertempuran telah berakhir pemanggilnya Anna menyerangnya dan Raja Iblis
Asato yang selamat dari serangan itu dan dilindungi oleh Raja Iblis
Bagaimana jalan masa depan bagi pahlawan yang dikhianati oleh manusia

 Post Views 15","Action, Ecchi, Fantasy, Harem, Mature, Romance, Seinen, Supernatural","ICHIMURA Tetsunosuke (Author), Yasuumi (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/awd15467321463712-e1611704842701.jpg?w=225&q=50,2020
I Want To See You,"Kimi Ni Aitai, 光流し",Manga,Post Views 6,"Romance, Tragedy",Yukimiya Arisa,-,7.8,https://komikcast.cz/wp-content/uploads/2022/10/2acaa166-f11d-41c7-8207-1428a98fbb7f.jpg?w=225&q=50,-
Circle Zero’s Otherworldly Hero Business: Reboot,,Manhwa,"Tokoh protagonis seorang pria egosentris yang menjalani hidup sukses sebagai CEO sebuah perusahaan dalam masyarakat modern dibunuh dan dilahirkan kembali sebagai seorang wanita cantik bernama Parril Hall Mcgryued dari keluarga bangsawan di dunia fantasi Begitu dia bangun sekarang dalam tubuh Parril dia menemukan bahwa dia sekarang berada di dalam tubuh makhluk yang lebih rendah dan bahwa semua kekayaan prestasi dan kehidupannya yang sukses telah lenyap Oleh karena itu dia memutuskan untuk membangun kembali semuanya dari awal dan membuatnya menjadi puncak piramida di dunia paralel ini





 Post Views 13","Drama, Fantasy, Isekai, Seinen","Im Dal-Young, Lunar Phase (Author). Yujeong MU (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/02/cz712547621765416723-e1614350554942.jpg?w=225&q=50,2020
Very Pure,"很纯很暧昧, An Ambiguous Feeling",Manhua,"Yang Ming adalah lambang dari kejahatan terlibat perkelahian bolos sekolah dan bermain curang saat ujian Suatu hari dia mendapat sepasang lensa kontak misterius yang mengubah seluruh hidupnya


 Post Views 20","Comedy, Ecchi, Harem, Romance, School Life",You Lu Wen Hua.,-,7.0,https://komikcast.cz/wp-content/uploads/2022/09/vp5632623423423-e1663420657620.jpg?w=225&q=50,?
Zense Seijo wa Te o Nukitai Yokiyoki,"In My Previous Life I Was a Saint, but Now I Want to Cut Corners, 前世聖女は手を抜きたい よきよき",Manga,"Renaria tibatiba teringat ingatannya dari kehidupan sebelumnya Di masa lalu dia adalah orang suci yang mahir dalam sihir cahaya Namun menggunakan sihir ini mengancam jiwaSang putri berpurapura mencoba bunuh diri karena dia jatuh cinta dengan Renarias Fiance pangeran kedua Menggunakan sihir suci sebagai tugas seorang santa dia kehilangan nyawanya untuk menghidupkan kembali sang putri Sekarang dia memulai masa remajanya dengan ingatannya yang utuh dan tujuan dalam pikirannya untuk menghindari diperhatikan oleh keluarga kerajaan Bisakah dia melindungi identitasnya Apakah dia akan dinikahkan Hanya waktu yang bisa menjawab

 Post Views 12","Adventure, Comedy, Fantasy, Josei, Romance, School Life",AYATO Yume,-,7.0,?w=225&q=50,2020
Plainwalker Of The Stigma,"Branded Planewalker, 낙인의 플레인워커",Manhwa,"Manhwa Plainwalker of the Stigma Profesor Teknik Berbakat Wi Geonwoo dipecat dari pusat penelitian tempat dia bekerja sepanjang hidupnya dan diculik oleh cahaya mistis hanya untuk dijatuhkan ke dunia misterius Profesor Teknik Wi Geonwoo didekati oleh entitas yang menyebut dirinya Dewa Tanpa Wajah dan secara paksa diberi stigma biru Di dunia baru ini individu dengan stigma biru diburu sedangkan yang memiliki stigma merah atau merah tua dianggap sebagai pemburu yang mencari mangsanya Akankah Wi Geonwoo dengan stigma birunya mampu bertahan sebagai salah satu yang diburu Aku akan menjadi milikmu 

 Post Views 9","Action, Drama, Fantasy",Hong Jeong-hoon JINEEX,-,7.0,https://komikcast.cz/wp-content/uploads/2022/06/aaaaaaaa-scaled-e1655465056504.webp?w=225&q=50,?
Aliens Area,"Aliens Area, ALIENS AREA",Manga,"Tokyo Planet Earth High schooler Tatsumi Tatsunami lost his parents at a young age and now works multiple parttime jobs to live a hectic but peaceful life with his younger siblings One day his body undergoes a sudden change And now mysterious beings are showing up at his house In order to protect the people he holds dear in order to protect Earth or area Tatsumi must awaken He better because they are already here

 Post Views 9","Action, Sci-Fi, Shounen",Fusai Naba,-,7.0,?w=225&q=50,2022
"Class Ten’i de Ore dake Haburareta no de, Doukyuusei Harem Tsukuru Koto ni shita",クラス転移で俺だけハブられたので,Manga,"Ada yang disebut transfer kelas Di antara siswa sekolah menengah yang diberi kemampuan curang Kirishima Ran diberi Pelatihan Underling karena suatu alasan keterampilan yang dapat membuat seorang wanita menjadi budak Ran yang diusir oleh kerajaan menggunakan alasan yang tidak masuk akal akan menggunakan keterampilan yang diberikan secara bebas untuk membalas dendam pada temanteman sekelasnya melepaskan keinginannya Ini terutama alasannya dan melawan sistem dunia Ini adalah kisah tentang dia menggunakan keahliannya yang luar biasa membuat temanteman sekelasnya beralih ke budak yang imut dan cabul

 Post Views 18","Ecchi, Fantasy, Harem, Isekai, Mature, Romance",KNEESO Lolice,-,7.9,https://komikcast.cz/wp-content/uploads/2021/11/ct724524233-e1646878093285.jpg?w=225&q=50,2019
Sadako to Deatte Shimau Hanashi,"Story of meeting Sadako, История встречи с Садако Сказ о том, как я встретил Садако ,与贞子相遇的故事, 與貞子相遇的故事, 貞子と出会ってしまう話",Manga,"Bocah jones jatuh cinta ama Sadakochan

 Post Views 12","Comedy, Romance, Supernatural","Rikitaro, 真広 吏希",-,7.0,https://komikcast.cz/wp-content/uploads/2020/07/dsa232wdadsad-e1593731060769.jpg?w=225&q=50,2020
Ienai Himitsu No Aishikata,いえない秘密の愛し方,Manga,"Manga Ienai Himitsu No Aishikata yang dibuat oleh komikus bernama Ukaniuka ini bercerita tentang Guru SMA Saeki Nao diamdiam adalah seorang otaku hardcore yang menyukai manga yuri Suatu hari di konvensi doujinshi yang mereka ikuti Nao sangat ingin menyampaikan perasaannya kepada Nyapoleon artis yang dia sembah Namun ternyata itu adalah gadis dari sekolahnya Kurumizawa Haruka dan terlebih lagi dia harus membantunya Setelah acara tersebut mereka memutuskan untuk keluar makan atas saran Haruka  Saat dia bangun di pagi hari ada Haruka di tempat tidur 









 Post Views 13","Comedy, Drama, Ecchi, Romance, School Life, Yuri",Ukaniuka,-,7.0,https://komikcast.cz/wp-content/uploads/2020/12/ih184761925724515-e1607901965461.jpg?w=225&q=50,2020
Taciturn Little Sister,Kamoku na Imouto-chan,Manga,"Si adik ingin meringkuk Jangan biarkan wajahnya membuatmu beranggapan sebaliknya

 Post Views 5",Slice of Life,Akatsuka Taishou,-,7.22,https://komikcast.cz/wp-content/uploads/2022/10/ti3263462423-e1666528628807.jpg?w=225&q=50,?
Regina Rena – To the Unforgiveable,레지나레나 - 용서받지 못한 그대에게,Manhwa,"Aku akan memberimu kesempatan Kesempatan untuk dimaafkan Sang ayah membuang putrinya Dan putri itu kembali dari neraka Di sebuah kerajaan dengan keragaman hidup dan mati Rena Rubel ditakdirkan untuk mati sebagai pengorbanan untuk ayahnya Tapi enam tahun kemudian gadis yang semua orang mengira telah mati hidup kembali Melepas topeng domba kecil dan menjadi singa

 Post Views 24","Action, Fantasy, Romance, Super Power",김영지,-,7.59,https://komikcast.cz/wp-content/uploads/2022/06/Regina-Rena-e1654809930261.jpg?w=225&q=50,2021
Solo Spell Caster,"ฉันคือจอมคาถามหาเวทลุยเดี่ยว, 我独自使用咒语, 나 홀로 주문 사용자",Manhwa,Post Views 31,"Action, Fantasy, Martial Arts, Shounen",Chungcho,-,7.6,?w=225&q=50,2020
Class de Inkya no Ore ga Jitsu wa Daininki Band no Vocal na Ken,"The Gloomy Me in Class is Actually the Vocalist of a Very Popular Band, クラスで陰キャの俺が実は大人気バンドのボーカルな件, Diriku yang Cupu di Kelas Ternyata Seorang Vokalis Band Terkenal",Manga,"Rintsuki Suda merupakan siswa yang nampak suram di SMA Shirahoshi Namun identitas sesungguhnya ialah Shion Nanairo  seorang vokalis dari band Personia yang sangat populer di kalangan anak muda seperti murid SMP dan SMA
Seisi kelas selalu membicarakan Shion seorang penyanyi yang misterius nan berkarisma yang wajahnya selalu tertutupi oleh topeng yang takkan mereka sangka merupakan Rintsuki sendiri
Semuanya demi agar tidak mengganggu kehidupan keluarganya juga adik kesayangannya
Dikelilingi oleh temanteman sekelasnya yang merupakan fans antusias dirinya terkadang itu membuat keringat dinginnya bercucuran

 Post Views 19","Comedy, Drama, Harem, Romance, School Life, Seinen","Yozakura Yuno (Author), Kugiyama Atsusa (Artist)",-,7.88,https://komikcast.cz/wp-content/uploads/2022/04/cover2-1-scaled.jpg?w=225&q=50,2021
